Year,Hartlepool and Stockton-on-Tees,South Teesside,Darlington,Durham,Northumberland,Tyneside,Sunderland,West Cumbria,East Cumbria,Manchester,Greater Manchester South West,Greater Manchester South East,Greater Manchester North West,Greater Manchester North East,Blackburn with Darwen,Blackpool,Lancaster and Wyre,Mid Lancashire,East Lancashire,Chorley and West Lancashire,Warrington,Cheshire East,Cheshire West and Chester,East Merseyside,Liverpool,Sefton,Wirral,"Kingston upon Hull, City of",East Riding of Yorkshire,North and North East Lincolnshire,York,North Yorkshire CC,"Barnsley, Doncaster and Rotherham",Sheffield,Bradford,Leeds,Calderdale and Kirklees,Wakefield,Derby,East Derbyshire,South and West Derbyshire,Nottingham,North Nottinghamshire,South Nottinghamshire,Leicester,Leicestershire CC and Rutland,West Northamptonshire,North Northamptonshire,Lincolnshire CC,"Herefordshire, County of",Worcestershire CC,Warwickshire CC,Telford and Wrekin,Shropshire,Stoke-on-Trent,Staffordshire CC,Birmingham,Solihull,Coventry,Dudley,Sandwell,Walsall,Wolverhampton,Peterborough,Cambridgeshire CC,Suffolk CC,Norwich and East Norfolk,North and West Norfolk,Breckland and South Norfolk,Luton,Hertfordshire CC,Bedford,Central Bedfordshire,Southend-on-Sea,Thurrock,Essex Haven Gateway,West Essex,Heart of Essex,Essex Thames Gateway,Camden and City of London,Westminster,Kensington & Chelsea and Hammersmith & Fulham,Wandsworth,Hackney and Newham,Tower Hamlets,Haringey and Islington,Lewisham and Southwark,Lambeth,Bexley and Greenwich,Barking & Dagenham and Havering,Redbridge and Waltham Forest,Enfield,Bromley,Croydon,"Merton, Kingston upon Thames and Sutton",Barnet,Brent,Ealing,Harrow and Hillingdon,Hounslow and Richmond upon Thames,Berkshire,Milton Keynes,Buckinghamshire,Oxfordshire CC,Brighton and Hove,East Sussex CC,West Surrey,East Surrey,West Sussex (South West),West Sussex (North East),Portsmouth,Southampton,Isle of Wight,South Hampshire,Central Hampshire,North Hampshire,Medway,Kent Thames Gateway,East Kent,Mid Kent,West Kent,"Bristol, City of","Bath and North East Somerset, North Somerset and South Gloucestershire",Gloucestershire CC,Swindon,Wiltshire,Somerset CC,"Bournemouth, Christchurch and Poole",Dorset,Cornwall and Isles of Scilly,Plymouth,Torbay,Devon CC,Isle of Anglesey,Gwynedd,Conwy and Denbighshire,South West Wales,Central Valleys,Gwent Valleys,Bridgend and Neath Port Talbot,Swansea,Monmouthshire and Newport,Cardiff and Vale of Glamorgan,Flintshire and Wrexham,Powys,Aberdeen City and Aberdeenshire,"Caithness and Sutherland, and Ross and Cromarty","Inverness and Nairn, Moray, and Badenoch and Strathspey","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute",Na h-Eileanan Siar,Orkney Islands,Shetland Islands,Angus and Dundee City,Clackmannanshire and Fife,East Lothian and Midlothian,City of Edinburgh,Falkirk,"Perth and Kinross, and Stirling",West Lothian,"East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond",Glasgow City,"Inverclyde, East Renfrewshire, and Renfrewshire",North Lanarkshire,Scottish Borders,Dumfries and Galloway,East Ayrshire and North Ayrshire mainland,South Ayrshire,South Lanarkshire,Belfast,"Armagh City, Banbridge and Craigavon","Newry, Mourne and Down",Ards and North Down,Derry City and Strabane,Mid Ulster,Causeway Coast and Glens,Antrim and Newtownabbey,Lisburn and Castlereagh,Mid and East Antrim,Fermanagh and Omagh
1972 Q4,0.855406089,-0.473918765,1.159015648,0.142624167,1.615209739,1.408680505,-1.023662869,-0.40941635,0.657561715,-0.171153886,0.831088131,0.061448574,-0.661653853,-0.114723818,0.862016289,-0.668690105,0.146272763,-0.923786422,0.050769721,-0.564288819,-1.140046938,-1.318572006,1.733871117,0.124838762,0.036175296,-0.854412428,0.167469523,1.68178075,0.279411499,-1.181466526,0.24304963,-1.182254887,1.466565022,-0.487360687,0.0020056,0.42321012,2.250102412,2.035331286,0.406376948,2.336940523,-0.821260347,-0.078576708,0.398918011,-2.133691629,1.190565861,0.370728495,-1.776597754,-1.599317444,0.04163319,0.0425349,-0.769393918,1.128083796,0.382795216,-0.511970002,0.331898259,0.146334627,1.045768109,1.649691898,-1.055141152,-0.831388294,-1.071665298,-0.774234813,-0.087749517,0.128951294,0.862327393,-0.635036386,1.760108039,-0.231181365,-0.667678423,0.180575079,-0.632158375,-0.652572184,-0.633553374,0.743516365,0.904056767,-0.341741091,1.356194394,-1.190346139,-1.401714057,0.26004321,-0.452333266,1.032694435,0.024732206,2.29243251,0.933806717,-0.968666363,-0.546573884,1.468230915,0.243884649,-1.471171485,-0.119699528,0.876128969,0.84431131,0.582855754,-0.745742653,-0.149029938,1.138590811,-0.364455471,1.550769045,-0.407999803,0.460430072,-0.037749402,-0.342345307,-0.518811824,0.732297078,0.955244151,1.086154104,-1.824733288,-1.241986247,1.549179019,0.93304353,0.891273388,-0.211899877,-1.727319399,-0.045477218,0.907459593,-1.331200088,0.084757284,2.122649861,0.072790381,1.705756235,-1.284608257,1.912863982,0.77600459,-0.281733745,-0.334092611,0.664423062,0.728252539,0.777847589,0.172664454,-0.869199378,-0.866747143,-1.49442833,-0.424581989,-1.707840057,1.607704668,1.710064297,1.792623011,1.711492499,-1.326646796,0.474767682,0.05064523,0.598599082,-0.003037627,-0.222114482,0.060084082,2.524784901,0.541298381,1.283968764,0.375283878,1.381293295,-1.193760258,1.241873605,0.639591384,0.915417528,0.302838396,0.813421244,-1.151555636,-0.049966801,-1.056044094,-0.417626704,0.998175706,-0.875672004,-1.263771542,-0.241482166,-0.215674644,-1.126688154,1.056603073,,,,,,,,,,,
1973 Q1,-0.435691299,-1.178901623,-0.252605645,-0.032472796,1.995657044,2.38432431,0.812343755,-0.908656287,-0.652447477,-0.551509835,-0.0598096,1.221991735,-0.142396757,0.269991226,0.45355223,-1.34647381,-0.632730293,1.308338488,1.053363647,-0.173888352,1.709987235,-0.40380455,1.366015411,-1.314738256,-0.067438686,-1.184263562,-0.811484923,0.159489598,0.240099207,-1.778266508,0.61482295,-0.948589902,-2.776714294,-0.071153861,-0.032061303,-1.466884434,-0.794020318,-0.425124349,-0.661326201,0.591318186,1.401424862,-0.766360557,-0.041637112,1.037684008,1.4755989,-2.103499046,-0.375032329,1.485615602,-1.111760734,-0.654966275,0.032820273,0.407642334,-0.430464103,1.760831617,-1.284257058,-0.808268128,-1.262830667,1.501085359,0.651659875,-0.048766994,0.407445264,1.518180151,-0.547154008,0.085010449,-0.818026626,0.152197387,-1.489858424,1.845137777,0.739826079,0.946345784,0.268178152,-0.894899167,0.034152446,-0.869693915,-1.052736537,-0.03283588,1.378965379,-2.03732832,0.844095164,-2.19211751,0.144588163,-1.272512287,0.190897417,0.021492982,-0.690499215,0.1107757,0.80670968,1.001685579,-0.661967971,0.137017941,-0.218960261,-0.780069908,1.314170392,-1.515322199,-0.295950208,0.935522625,-1.303189882,0.360008138,1.611960787,1.028529747,-0.715454322,-0.044588914,-0.400814651,0.373543029,-1.595158756,-0.699272207,-0.848909917,0.866888436,0.229123747,-0.729381635,0.116439294,-0.025945451,-1.158450076,-1.488683832,-0.511543592,0.989982392,-0.392771852,-1.049613656,-0.833316712,-0.566553667,-0.451450761,0.446346294,0.616111595,0.90475722,-1.678983375,-0.542147313,-0.068821317,0.218802484,0.24709441,0.377854447,-0.226899374,-0.303290533,-1.479267378,-1.326741433,0.584899497,-1.257625978,-0.830764357,0.997312651,-0.981161336,-0.247701902,0.172435959,0.214811822,-1.093563505,0.245984017,1.318723585,-0.811483365,0.422462422,-0.509226216,-1.353745101,0.094522614,-0.041324373,0.789727853,1.101383354,1.384960185,-0.509833659,0.585309845,0.143916943,0.537904398,-0.398121166,0.140356061,-1.108867006,-0.885987005,0.332464389,0.187635121,-0.645707322,1.090890797,0.436921082,-0.21065177,,,,,,,,,,,
1973 Q2,-0.282826171,0.641044997,0.019241889,0.439257086,-0.03956839,-0.599486621,0.033211141,-0.5654689,0.08961741,0.06485663,-0.992375905,1.190889495,-0.089264731,0.831215965,0.481550899,-1.07231973,-1.380215219,-0.25327421,0.560842983,-2.136096821,-1.343314703,2.075071828,0.149394719,0.01882051,-0.452237688,0.436298185,-2.022658645,1.058397321,-0.084605431,0.78077882,-0.519306055,0.454761067,0.333029842,-0.138072605,1.468612274,0.902101108,0.687669404,0.775022263,-0.029709282,-1.425283973,-0.546788117,2.050462828,0.097322831,1.556766794,0.24814425,0.510974264,-0.199215042,-1.092232584,0.151685395,1.338386997,0.824006435,-0.918723169,0.265479697,0.940176333,-0.336638191,-0.876547973,-1.52409699,0.407717099,-1.63340159,0.6235936,1.466448297,0.576553083,0.661006418,-0.7831576,-0.247301041,0.818653672,-0.191362742,0.027046351,-1.624997636,0.277099162,-0.462834726,-0.660357213,-0.527780766,-0.649581442,-0.575073241,-0.727024053,-2.057184648,1.437947779,0.83927267,0.424125508,0.311441385,1.375666738,0.334634841,-2.257833431,-0.183706113,-0.192204131,-0.411241666,-0.391625008,1.685018514,-1.337664223,0.170572217,0.300635866,-1.612234546,-2.884469226,1.418822226,-0.81891507,0.308919025,0.150369152,0.231462636,1.716437271,-0.184181147,0.310515425,0.912396743,-0.636303127,0.092395263,-0.446010817,0.300089163,0.325410723,-0.990145395,-1.674338443,-1.294874024,1.287724027,0.62125993,0.503741607,-0.046754255,1.176088784,1.192992619,-2.349068008,0.479285223,-0.968596097,1.554284253,-1.057122453,-1.851666738,-0.051185603,1.423296393,-1.133628276,0.021176335,0.153936502,-0.987055279,-1.693353188,-0.698427486,-0.706790247,-0.176003884,0.342140965,-0.862211845,0.476919946,0.661063594,1.055036093,-0.730452025,0.669424998,-1.440391577,0.258115949,-0.990092753,0.287073987,-0.579839047,0.929298841,1.208097001,0.52105493,-0.343519692,1.323836196,1.10627746,-0.647952801,0.15443437,-0.342998371,-0.400778814,-0.593048047,1.266033576,-0.939406018,0.68900242,-2.033843783,0.759691434,-0.215939796,-1.545268344,0.568419461,-0.030970899,-0.753656131,-0.435889345,1.423961956,,,,,,,,,,,
1973 Q3,1.225631325,1.271429728,-0.092241291,-0.243118387,1.309260735,-1.101979982,0.893839129,-0.03788899,-0.147840707,0.515388116,-1.427612855,0.453381924,-0.239347698,-1.408773831,-0.058552533,-2.112507687,1.420195873,0.078440848,0.218703476,0.047215656,-1.680328502,0.780393975,-0.151408818,-0.549280602,-1.869703019,0.669720169,-0.692193197,-0.247948384,-0.61326176,0.663840073,-0.925823554,0.726581898,1.937091433,0.215017867,0.397805746,0.623248303,1.715090999,-0.806283621,-0.033736131,-1.425385156,0.490927572,-0.754126022,1.388773676,-0.451249297,-1.275045616,0.133076336,0.222081004,-1.748442306,-2.119917183,-1.932044605,0.142957213,-1.011090353,-0.798734518,-0.782118984,1.658371006,0.135112718,-0.376196527,0.967837412,0.931681112,-1.06032038,0.30443955,0.650830132,-0.114373221,0.785926041,0.344100845,-0.750449611,1.025589239,0.719252581,-0.076158747,0.190019757,0.382138254,-1.348437877,1.134777094,0.658766841,1.487882973,0.34625604,1.386279179,0.575948627,-1.629484133,0.413518568,0.699246858,-0.480182162,1.412634485,0.960027199,0.149858625,-0.843134884,0.840570317,-1.256728176,0.076692727,0.800666601,-1.431059081,-0.14204456,0.1791773,-0.093050097,-0.48359662,-0.712570036,-0.90590455,0.638158995,0.420877451,0.883955501,0.132809198,-1.612736136,-1.615830562,-1.154261588,-0.10779608,0.326159599,0.690707668,0.186038673,-1.277388935,0.711256929,0.049692509,0.261833627,-0.29530101,-0.331388764,0.05864209,-0.952516259,-0.928999233,-0.94027651,0.77628434,1.565978171,-0.505723388,1.370497124,-0.228771968,-0.991073028,-1.370773339,-0.27354493,0.160570875,1.344833676,1.668854041,0.132479046,-0.023291131,-0.199977431,1.053687448,0.26955908,-0.851765033,-0.160052799,2.140508899,0.087037058,-0.178672671,-1.262048718,0.007960953,-1.060011935,-0.221781832,0.224165938,-0.574452829,-0.378421408,-0.077364132,1.053846106,-1.216895831,1.066423967,2.347464192,0.039819981,-0.313383195,-0.986916764,0.897249353,0.130383655,-1.797171134,-0.109594497,0.411161501,-0.391677701,0.233285163,1.102223107,-0.64485878,1.24650977,-0.974422721,-1.083473784,0.079229999,-2.049173838,,,,,,,,,,,
1973 Q4,1.442455327,-1.637396972,1.286438183,0.896026773,-0.786215077,0.044431553,-0.486247799,-0.530918652,1.365806715,-0.244915718,-1.56073715,2.017143231,-1.646212228,0.652859146,0.236836822,1.472973097,0.015667835,0.958295683,0.603128918,0.215513699,0.83063549,0.386616543,0.903595041,-1.423768897,-0.583051258,1.93923764,0.055167239,-0.67762881,1.516924973,0.365831086,0.482729105,1.363351963,-1.214666555,0.423858025,-1.25923026,2.545921985,0.480701404,-0.749951103,-2.204801825,-0.174859407,-0.370230806,-0.171570645,-0.919080266,-0.17262356,0.840485277,-0.995308391,0.683070846,-1.468606153,-2.187688288,-1.220401454,2.280275939,-0.368990711,1.690083002,1.129079735,1.90013414,-0.300834172,1.476313472,0.015330429,1.288449727,-0.081818985,-1.089516074,0.240873785,-1.485385352,0.414884028,1.440572394,0.392809524,1.399788065,-0.05020417,-1.321526302,1.489637049,0.427227156,0.396927493,-0.922078463,0.588725788,-1.153212774,-0.421991419,-0.608704258,-0.01857789,0.140343809,1.283250734,2.139700005,-0.958598782,0.179058186,0.095753323,-0.367013006,-0.720867185,0.136073785,0.553106967,-0.23559777,-2.053532084,0.084384054,-0.240638214,-1.018175341,-0.498297391,0.638581129,-1.788155135,0.955950102,-0.633999897,0.026717981,-1.155984996,0.282406591,-0.462083035,-0.189327212,0.774049374,1.956977606,-0.622582373,1.06767584,1.547088563,-0.754449489,0.168190005,2.008468846,0.396055165,-1.504371793,2.484337637,0.469936079,1.09697817,-1.160189092,-0.530136528,0.149891601,-0.109956149,0.052922485,1.500881469,1.389326367,-1.024826301,-1.27569952,1.347804674,0.916118666,0.413845533,-0.211616803,-1.633811024,-0.473325505,0.603440075,-1.276082382,-0.217283737,1.082872472,0.961517623,0.162443489,0.299965765,-0.342992102,0.81896785,-1.587318172,-0.043143235,-0.170734174,-0.753959701,-0.000629971,0.806950564,-0.383425632,-0.436855805,0.270211024,0.027166579,-0.568280473,-1.190959996,-0.982042584,0.335210286,-0.201388268,-1.387331349,1.003098019,0.529408326,1.140081223,0.962133778,-1.217459319,0.875062365,-0.389973959,-0.026585312,-1.639119957,-0.13181442,1.451256184,0.507116823,,,,,,,,,,,
1974 Q1,0.395216689,-0.248340803,0.222329878,-0.367706042,1.089437488,0.534647314,-0.592265037,0.831982925,-0.562948485,2.786087276,-0.979517331,-0.026868413,1.972947905,0.045196966,0.606878806,-1.288751616,0.161190043,0.458710941,-1.062170976,-0.616325876,-0.33302627,-2.107621357,0.84945107,1.206623752,-0.676020818,-0.097294643,-0.173760504,0.462305551,-0.099170445,-0.339684292,-2.195062494,0.073360644,-0.923276386,0.729736237,1.058348828,-1.611731822,0.039830862,-0.590698036,-0.870550344,0.549929351,-0.313367887,0.562925401,0.106349215,1.136787405,0.17708961,1.643584175,0.432152044,2.532944331,-0.084037888,-0.185377283,0.066661575,-1.073106444,-0.107768185,-0.720976033,-0.28751392,-1.201685182,-0.104929598,0.196778378,0.489106713,-0.288520821,0.219194934,-0.847397553,-0.716273647,1.571419523,1.957154763,-1.728000127,0.200883245,1.734473584,-1.683662192,-0.621038948,-0.469261179,1.328000407,-0.892443446,-0.011428175,2.04205151,-0.688945614,0.334805527,-0.952781457,1.256378848,2.272824214,0.60820956,-0.170073336,0.69974826,0.19859643,1.289981942,0.438769028,0.190071504,-0.643737145,-0.964646081,-0.358967772,0.737709846,0.15754504,-0.713746452,2.105398128,0.404464022,0.708153176,-0.289291516,-0.708419025,-0.389125646,-1.055504197,0.402527484,1.074723507,0.401524141,1.034047665,1.568412278,0.476075215,0.047326665,-0.455285298,1.070199762,-1.123820427,1.083111608,1.460249374,0.636774796,2.995991978,0.042629298,-0.359835324,0.37880509,-1.165293592,-0.172916241,-2.052622508,1.23810542,-0.197917174,-0.094676033,0.641362778,-1.785828213,0.462576093,-0.37602096,-0.465877901,1.482695402,0.054409857,-1.115571749,2.455683388,-1.841861999,-1.190312112,1.755475236,-0.179272531,0.107158031,-1.16423982,0.658281294,1.038041784,0.196362475,1.706339479,2.383682706,-1.056528083,-1.062902168,0.077845662,1.780806357,0.88721278,-0.558707864,-0.988489968,-0.342320708,-0.124734519,0.059950484,-2.896352594,-1.993178094,1.505501281,-0.134940992,-0.33263341,-0.134815113,0.864069653,-0.299923763,0.010815376,0.133399834,0.312851214,2.997660017,0.252652815,2.126903046,-0.507304828,,,,,,,,,,,
1974 Q2,0.350310794,-0.285197006,-1.564123654,-0.19384649,1.010749696,-0.040760086,1.519198655,-0.447297973,-1.366995999,0.021247209,-0.693534391,0.782352126,0.784850407,0.27508092,-0.718701926,-1.792086036,0.683077945,-0.370281668,-1.253912075,-1.445881988,-0.469457158,0.650379676,-0.484208221,0.353396851,0.733837472,-0.77377907,-0.935839017,1.08606768,0.416523363,0.646039376,-1.528812459,-0.184291761,-1.247621862,-0.189753461,-0.577673872,-0.156349521,-0.924575331,-0.188427193,0.07998956,0.079068139,0.644619641,0.289632813,-0.572060618,0.941624938,0.863282531,0.365290074,-0.349250818,0.82154377,0.102488561,-0.75530329,-0.264594211,0.963330843,1.40974528,-0.129130376,-0.328276565,0.912752282,-1.373028836,-1.148165424,0.632993519,0.139179618,-0.564361154,1.13169416,-0.117941128,-1.92193339,1.730227612,-2.216358083,-0.571549564,-0.112921059,-1.072173403,1.809864548,0.238759409,1.076343146,-1.088135742,0.34924415,1.407662836,-1.665141155,0.490396808,-1.078812442,1.397979837,-0.436254565,-0.236151267,-0.869968187,-0.459937678,-0.975276827,0.181537995,1.494950273,-0.913401412,0.496780409,-0.631276427,1.037706448,-1.764526874,-0.349010017,0.391677216,-1.063941474,0.564255923,-0.614327277,-0.058510697,1.015749834,-0.129343333,-0.525756594,0.113950153,-1.150680675,-0.750621474,-0.136112869,0.574110682,0.002186658,-1.303154872,-1.03847929,1.499083677,-0.622562957,1.160075071,0.205379967,3.052596979,0.508206449,-1.768080212,-0.452017925,-0.473958813,1.428251107,0.176147413,0.539034222,0.530599442,0.884347008,0.034256441,-0.468280939,-0.435351723,0.363281537,-0.25811825,0.64418315,-0.758510033,-1.243487518,1.667568782,1.181976342,-0.80712759,0.040765251,-1.468617015,-0.598530424,-1.74015505,-0.282602432,0.251329624,0.299259277,-0.479050976,-1.155782661,0.206345626,1.795596638,0.848505868,0.18666201,-0.299988005,-1.030596343,1.00975496,-1.370563706,1.736762626,-1.581729828,-0.697812505,0.830248377,1.271945265,-1.276625737,1.70608789,-1.823884015,-0.457590517,0.245455612,-1.046337651,0.47778426,1.57561024,0.602233163,-0.84174322,0.784474509,-0.643788915,1.886182518,,,,,,,,,,,
1974 Q3,1.298051352,0.363138836,-0.282092422,-1.15356371,-1.165830323,-0.146494622,0.738516257,0.377892949,-1.083320524,1.951458137,0.472306109,-0.291415375,-0.02388461,-0.523511562,0.339136215,0.048111206,-0.205075802,-1.223832427,0.071643317,0.986439985,1.322235551,-0.625539791,-1.563501577,-0.20978485,-1.37092202,-0.746991219,0.211609308,-1.109938169,-0.682136257,0.318251972,1.4638598,-0.899013105,-2.005149623,1.424690241,0.167839557,1.681257847,0.24736566,1.218201781,-1.032470353,-0.24915671,0.901113317,0.241904284,-1.838567565,-0.394095718,-0.045818076,-0.528451932,0.32031252,2.472170785,-1.804246459,0.259488581,0.021662077,0.402811475,0.418743435,0.660333906,0.04156838,-0.463300916,0.223185236,-0.14094392,-0.092283693,2.624845247,0.179633504,0.932339596,-0.674914502,-0.399444022,0.861487449,-0.741162226,0.311574214,0.481831223,0.907042242,-1.510725065,-0.239013535,-0.521203906,-0.335820844,0.092520786,0.244361735,-1.036170987,-1.449338311,1.102587951,0.008005974,-0.29632905,0.248896565,0.639191945,-0.593647146,0.117158371,-0.137055706,-0.949059958,-1.15550298,-0.541496199,-1.142042031,1.387378344,-0.932428153,1.592054571,1.463967493,-0.959788609,0.055469037,-2.074030857,1.479931431,0.318439406,-0.438183619,-1.077055204,-0.860200854,1.901459058,-0.65674922,0.331488589,1.188166986,-2.069954506,-0.273250473,2.267018997,1.944914851,1.948860147,0.615503591,-0.027340726,-0.285045917,0.344058244,0.892932146,-0.581979471,1.489605525,-0.450398007,0.344616422,-1.980289018,-0.841780802,-0.888234656,0.340990267,0.577847631,-0.779457738,-1.226281335,0.425665056,2.155101645,-0.09853546,-1.034371363,-1.907249567,-0.628677745,0.73558805,-0.03305056,1.208853024,1.535040407,0.477367414,1.202966287,-0.204348139,0.476216725,-0.728843338,1.328357561,-0.753994682,-0.963927097,0.633853173,-0.757938646,-0.66597178,-0.730268187,0.651093015,-1.935591138,0.155968629,-0.24066718,0.259551952,-0.887205564,3.201872383,0.510241034,0.634609001,-0.228443512,-0.116085899,-0.644219009,-1.274916027,-0.673957935,0.985742332,-0.899261725,0.238632134,0.378582263,0.43303183,0.493950454,,,,,,,,,,,
1974 Q4,-0.303536466,0.309780627,0.851027538,-0.023166774,0.87373842,0.474011642,-2.514341525,-0.098421693,-0.399049835,0.059113745,-2.00185399,-1.247153613,-0.061865604,-0.471853382,-0.530535122,0.47812151,0.53014877,0.605594843,-0.219872154,-0.500077444,0.131989486,0.514546896,-0.516264006,1.554923909,-0.149428843,-0.403723291,-0.368386524,-0.273669848,0.368334448,-0.303041329,-0.251197678,0.869597266,-1.708726225,0.827185637,0.61065567,-2.029070659,-0.46666054,0.446550296,0.601542625,0.204122624,-0.021457074,-1.737204677,0.337894877,0.292972932,0.916046833,-0.403820304,-1.040118281,-1.360344515,1.27761052,-0.459557137,-2.24464977,2.048423747,1.024404938,-1.326160664,-1.11721954,-1.060389848,0.264605818,0.616005046,-1.270849647,-1.5632859,0.940330609,-0.115908666,0.445239473,-1.16773685,-0.100093738,1.493906386,-0.380159055,0.031400934,1.11293619,1.04298445,-0.730923989,0.292139006,0.711253543,-1.31950008,-1.051814481,-0.426532089,0.886239221,-0.320857894,-0.334628969,-1.600681458,1.104103918,-0.574237512,1.554011831,1.706076856,-0.270248349,1.048085874,-0.144890026,1.210123621,1.305195372,-1.083020366,1.217219962,0.646531494,0.529673788,0.317700713,0.758655019,1.521238327,0.346643379,0.07082037,0.869891877,0.480045497,0.627372206,0.872037575,-0.020679494,0.702823236,-0.380054707,-1.043323312,1.068542522,0.249471274,0.499330763,1.944389502,1.648928276,0.73912744,1.05726898,1.172970041,-0.844857016,2.089147238,-1.505890276,-2.053257735,-0.738269125,-0.935344673,1.828044618,1.130452912,-0.285307456,0.10500485,-1.976107458,1.219211212,-1.423043047,1.536912527,-1.380747894,-0.049322357,-0.682257171,-0.463703218,0.238727148,0.349228079,1.383348453,-1.293440389,-0.147826854,-0.884159872,-0.505365689,2.599941688,2.494399282,-0.515576907,0.056682002,-0.424504215,0.545855466,-0.028936904,0.796292132,-1.374161256,1.662676244,0.463024025,-0.33878072,0.294581263,0.591768511,-0.115280416,0.46341504,-1.925750782,0.535602311,-0.677826337,-1.104656444,2.012684046,1.657408608,0.154492167,-0.518398648,0.385993178,-0.054795911,0.234609727,-0.18404461,-2.640583734,,,,,,,,,,,
1975 Q1,-0.204536327,0.071808842,-0.040438275,0.98505165,0.542603382,-0.120968785,0.218791013,2.143191553,-0.472048871,-1.353242254,-0.076027277,-0.50462242,1.594527161,0.07934061,0.158388953,-0.714454688,0.271818901,-0.841678095,0.813832719,1.025038263,-0.704711065,0.170540496,-0.824001583,-0.469714477,1.571133002,0.113197981,0.002974477,-1.133577152,-0.364280213,0.669703172,-0.303042951,0.435148098,0.026655515,0.250691762,0.175035124,0.486307962,0.674725634,-0.691342323,0.138708347,0.776995254,1.61140019,-0.705768188,0.528093518,1.011415359,-1.254409705,-1.062619374,1.705627103,-1.065895247,-2.64049814,-0.911709113,0.454584717,-0.48895512,1.295529107,0.8693115,-0.891643933,-0.424221276,0.899009392,-0.290650775,2.141116863,-1.633756252,0.025506567,-1.999908112,-1.175355855,0.470487952,-1.398412938,-1.341748268,0.552305359,-0.745744729,0.645875668,0.192962764,-2.097391667,0.30838963,1.179158847,-0.810578733,-0.478540622,0.574419251,-1.42804703,0.262711793,-0.915645205,-0.072505286,-0.534943956,0.124877772,0.163373192,0.143161292,-0.749400313,0.878519961,1.726831997,-0.741996608,-0.415022608,-1.275735578,0.948629808,0.201758955,-0.04371466,-0.612894477,-0.17090217,-1.242681231,-1.191351978,-1.128794732,0.953749136,0.259737567,-1.29249352,0.066872066,0.013991024,1.097553792,0.163235904,1.117587578,2.001334352,-0.708485024,0.932915684,-0.649905294,-0.5535527,-0.272708952,0.484038148,-1.567504968,-0.266504504,0.250652334,0.270633339,-0.735970974,-1.461386162,0.458945371,0.519364659,-1.125496822,-1.862517486,-0.616378965,2.601497481,1.055358127,-0.156507353,-0.952461238,-0.021082476,-1.98034443,-0.853781648,0.679500211,0.280988045,0.828461845,-1.630441754,0.751049619,-1.065275103,0.126115232,-1.493105539,0.321652911,0.389310914,-1.21223305,-0.1731404,-0.234726812,-0.458638894,1.504297039,1.87585256,0.064160166,-0.022579101,-0.160790683,0.833635993,-0.737766357,-0.505571582,-1.526566715,-0.871466186,-0.841419846,0.22712733,0.532554103,-1.797092814,0.954128943,1.018410351,-0.021553064,-0.185308458,0.052058184,0.913281064,-0.03136958,0.506589163,0.823388121,,,,,,,,,,,
