Year,Tees Valley and Durham,"Northumberland, and Tyne and Wear",Cumbria,Greater Manchester,Lancashire,Cheshire,Merseyside,East Yorkshire and Northern Lincolnshire,North Yorkshire,South Yorkshire,West Yorkshire,Derbyshire and Nottinghamshire,"Leicestershire, Rutland and Northamptonshire",Lincolnshire,"Herefordshire, Worcestershire and Warwickshire",Shropshire and Staffordshire,West Midlands,East Anglia,Bedfordshire and Hertfordshire,Essex,"Inner London - West	",Inner London - East,Outer London - East and North East,Outer London - South,Outer London - West and North West,"Berkshire, Buckinghamshire and Oxfordshire","Surrey, East and West Sussex","Hampshire and Isle of Wight	",Kent,"Gloucestershire, Wiltshire and Bath/Bristol area",Dorset and Somerset,Cornwall and Isles of Scilly,Devon,West Wales and The Valleys,East Wales,North Eastern Scotland,Highlands and Islands,Eastern Scotland,West Central Scotland,Southern Scotland,Northern Ireland
2006 Q3,1.76234312,0.899112308,-0.018432299,-1.050405216,0.255166549,-1.187092472,0.659357159,-0.313642867,1.217696973,-1.087465513,-0.051538942,0.206129799,-0.626527045,1.3921668,2.825770501,1.033557277,-0.808647839,-1.090127501,-0.310667587,-0.16326285,-0.460341313,-1.33414116,0.515452212,-0.489945325,0.303283759,2.452996396,-1.873634339,-0.06810869,0.057227014,0.00442128,-0.065359034,0.23383606,-1.13919986,-0.010399869,-0.520939397,-1.08922121,-0.346203336,-1.845407219,-2.598922256,0.198221662,-0.484180254
2006 Q4,0.207028773,0.754987077,1.359420259,0.696072045,0.682201389,-0.011214158,1.344760397,-0.831492399,-0.407971817,-1.330803886,0.352598621,-0.53788475,0.393444431,0.28651827,2.042536234,-0.919461184,0.114670029,-0.137423704,1.365526925,-0.261638347,-1.286240911,-1.65465749,0.03723274,1.270301301,-0.143276612,0.795255215,-0.072072476,-0.742424006,1.225653944,-2.205388107,-0.530637623,0.168214377,-0.968846142,0.309654023,0.940107869,-0.163390345,-0.320882312,-0.403430786,-0.66406672,-0.116287454,-0.416404486
2007 Q1,-0.210624555,2.611800024,-0.817096116,0.229693454,0.135286384,2.015309468,-0.983594791,-0.03983988,-0.709985603,0.251903596,1.010051054,-0.746994741,-0.227139965,0.84246727,-0.002845334,0.057319267,-0.791154779,1.511507468,-0.429203915,-0.281490129,-0.298650507,0.971362884,1.165934145,-0.184505721,0.006585185,0.506548286,0.195782791,0.785215977,1.099250822,-0.638158788,-0.225811085,-0.051890873,-0.49103588,-2.24599002,-0.798510871,-0.809393715,0.240431337,0.437695779,0.302163428,0.276812025,-0.912311048
2007 Q2,-1.463643725,0.801109993,-1.47759691,1.960286223,0.291998361,0.114902883,0.389295188,-0.461850241,0.722020963,-0.133376009,-0.837945172,0.444083967,2.723573491,-1.115825123,-0.22775445,1.331712985,-0.492145821,1.359046074,1.08477266,0.015616021,-0.17342825,0.940284041,-0.777464254,0.760896492,1.401752612,1.231653333,1.001158121,-0.978051572,0.677956019,-0.069464071,-1.057361033,-0.140120954,-1.433495224,-0.179081216,-0.123042636,0.538195379,1.065478093,-1.401320168,-1.32760373,-2.046315888,0.838533613
2007 Q3,-0.686931053,-0.562013196,-0.044288311,-0.004736763,0.684185921,-2.160270879,-0.197359315,-1.232532666,1.691839638,0.531287787,0.35196884,2.172092102,-0.146206911,0.896195,-1.461201246,0.201411987,2.274656007,0.498010838,-0.751855,-0.975596039,-1.573866355,0.44363748,0.861051662,0.127106172,-0.811346654,0.241820535,-0.686742811,1.220734705,-0.410869032,-0.882769042,-0.54562849,0.386800142,-1.230491275,0.667029311,-0.27126113,0.081820171,-0.129965856,2.264058838,-0.169505367,0.845225425,2.453228994
2007 Q4,0.425752298,1.847595858,0.097454755,0.796706636,-0.588708077,-1.112178928,-0.968771041,-0.024155112,0.285738405,-1.116903127,-1.37835633,-1.87672812,2.126709162,0.107593216,-2.145268174,-0.009091063,-0.159270841,-1.377173468,1.159311547,-0.457362458,0.041293259,-0.284312327,0.046385413,1.017532938,0.605670655,-0.451886828,1.575488158,1.540193088,-1.463202599,-1.114549489,-0.611164229,1.525084223,-0.182713201,-0.571921332,-0.0339937,-0.224142768,-0.155978656,-1.06963745,-0.793158746,-0.267161182,1.381575761
2008 Q1,1.289161297,0.915686714,0.363326194,-2.611875576,1.780367361,1.11801218,-0.36931936,-0.648383371,0.186072027,0.044710048,-0.692673385,1.493980526,-0.655053409,0.249871209,-1.204251501,-0.255289292,1.08226616,0.042569645,-0.586913331,-1.948176143,-0.340991342,-0.354653641,0.733345927,1.32221886,-1.218570939,0.801690551,-0.968736248,1.149337833,-0.436795542,0.557279085,1.548829471,-1.703670177,0.14685858,1.577394646,0.779121639,2.165941359,-0.496248066,1.085210466,0.718440191,0.050588291,-1.012319558
2008 Q2,0.223732363,1.933760102,1.249880811,0.488416079,-0.493917244,-1.407512518,-0.19902985,-0.908987106,-0.35590979,1.102627936,1.225241058,1.087177558,0.544154227,-0.529796354,0.438998017,-1.726708061,1.104046055,-1.099342917,1.334136549,-0.633544642,2.233114224,-0.263857971,-0.115697197,0.76240023,-1.341866119,0.218599759,-1.005283072,0.676850753,0.499756374,0.224330203,1.236182329,0.143497034,-2.194766456,-0.753216304,-0.959581558,0.663385889,-0.202359955,-0.64302906,-0.813452531,-0.341617434,0.421840063
2008 Q3,0.889506683,0.0375063,-0.442878865,0.039251382,-1.211099624,-0.457922797,1.428612958,1.072204429,2.236463345,-0.733201863,2.600242685,-0.506851243,-0.65315241,0.296997615,0.491303647,0.194240427,-0.077574717,2.061826371,-1.197943506,-1.096549277,0.212837933,-0.097305975,0.050913449,2.317881524,1.67167912,0.643267727,-0.76586548,0.25510342,-1.741829017,-0.848842841,0.749749719,-0.939474258,-0.614059227,0.224215384,-2.937463744,0.212629068,0.313521275,0.567825959,1.682660201,-0.516286546,-0.205854822
2008 Q4,-0.785945337,-0.620884793,-0.722304401,-0.719337204,-1.960868591,-1.141708457,0.795876657,-0.340183359,-0.492150182,-0.434961893,0.313791302,-1.327164041,0.910619885,-2.079486134,1.017787356,0.42667456,-2.059079865,0.086566488,0.399968729,-1.19417351,-0.065596487,-1.516735186,0.867876687,0.704035505,-0.014163012,-2.551337325,-0.05910462,-0.178263299,-0.672131117,-1.457736066,-0.841527384,-0.492428098,-0.105459128,0.658706539,0.627759403,0.202705778,-1.028616462,0.199859496,0.657178835,0.690478221,0.958951625
2009 Q1,-2.322067213,-1.443153612,-0.393105543,0.783826917,0.84310795,-0.627495349,2.080205334,-1.862349752,-0.325187179,0.691859913,-0.464467191,-0.938916509,1.212338823,-0.130560536,0.212309006,1.201287916,-0.799431318,0.20286838,-0.415315175,-1.19837839,1.068134939,0.538984644,0.284617435,0.082548577,1.406200735,-2.580359255,-0.287997583,-1.454150994,0.242414929,1.223798336,-0.851228323,1.526587248,0.369450988,0.781736271,0.807586233,0.395242811,-0.936288495,-0.724719706,-0.032801329,-0.471613255,0.563768676
2009 Q2,-2.267927321,0.342653988,-0.09796724,-0.240244614,-0.096303671,-2.19438644,0.69427617,0.029121399,2.45303545,0.718793179,0.213391289,-1.08745619,-0.887341868,-0.94030479,1.922118725,-0.826697197,-1.522363852,0.922024119,0.872962957,-0.100549931,0.940455359,0.274938156,-1.273522063,2.106996676,-2.21495721,-0.342288057,1.466830455,1.970290893,-0.925092527,-0.006071415,-0.988291845,1.48877026,0.280410895,-0.348910863,0.554252568,-1.542241236,-1.257530551,0.271502366,1.290228517,-0.246540636,0.342479191
2009 Q3,-1.030432829,1.764942218,0.847559525,1.334678796,1.674733258,-0.236880984,-0.35570146,-2.032496638,-0.442834954,0.671443872,1.084361281,0.276468526,-0.115548106,0.988373089,0.411293989,-0.627006738,-0.146056257,0.272930787,-1.09894346,-2.757263834,0.756135839,-0.982768323,0.910848926,0.660413531,-0.128932443,1.82801237,0.675960974,-0.351955527,1.621526149,-1.088265785,-2.527136403,-0.357133052,0.947976564,0.436882029,-0.271728524,0.69936638,-0.778022153,-1.186368728,-0.558370487,-0.735976592,-1.025190134
2009 Q4,-0.163890421,1.251045527,-0.31725428,-0.920941317,-0.537823773,-0.224357035,0.557343484,0.778837277,1.766565608,-0.564811786,0.507356887,-0.187758445,-1.003090245,0.002016816,-2.209063768,-0.391971123,-0.089293488,-0.276807544,-0.738292193,0.47816869,-0.527123077,-0.856516312,-0.011488624,-0.340968091,0.922036951,0.454823924,1.110510376,-0.85404589,-0.534238085,-0.158723587,0.378657642,1.622563851,-2.405511876,-0.966727151,0.705770778,0.216877136,-1.85390669,-1.312089175,-1.165320435,-0.537445506,-0.495144427
2010 Q1,0.610609272,1.465069925,0.283345353,0.003410025,-0.460160503,-0.707745397,-0.161989148,-0.371073467,1.219107066,1.480641854,-1.086870776,-2.064870677,-0.912427574,-1.989286425,0.895146323,0.810966158,0.796371042,0.762637301,0.669902846,1.309994176,0.177927353,0.398010328,-0.222362998,0.742029289,-2.405760676,0.742539854,0.773981168,1.80701017,-1.384666128,0.188001462,-0.190951343,-1.517403791,1.2443371,0.442482201,0.748481842,-1.835957378,-1.096153623,-0.520115979,-0.477372046,-2.121389438,-0.791553535
2010 Q2,-0.168771348,-0.389911917,0.289597894,-0.351121528,-1.348781321,-0.093023946,0.369657207,-0.392785651,0.151255583,2.944984314,1.628817924,-0.346418571,-1.018766114,0.134662023,-0.140705551,-0.260976976,0.817048765,0.073753852,0.598213007,0.1496603,2.72008521,-1.613783898,1.523005486,-2.38501623,0.91671091,-1.084698648,0.183542845,1.84879949,0.39894712,0.891963317,1.231500678,-0.023414132,-0.748202352,0.148795268,0.438148157,0.383654198,1.549135564,-0.726583513,0.975195864,-1.284787505,2.1041854
2010 Q3,0.227257064,-1.1291663,-0.281331967,-0.7394167,-2.584321106,-1.176647633,0.97120144,-1.240022251,0.678571174,0.78060167,0.931010162,0.230802843,-0.952186809,-1.056937911,0.010104483,1.290811098,0.843435169,-1.031412871,-1.381719946,-0.057071793,0.409802748,0.72285238,-0.161941624,-0.112795488,-1.360537702,1.695984563,-0.101915229,1.085745687,-0.193062341,0.513035857,0.202666789,0.781860156,-0.595597493,0.193907256,-0.246118077,-0.29529111,1.102492149,0.441910742,-1.178516704,-0.134037084,-0.375851753
2010 Q4,0.116555491,-1.13698339,0.972295065,0.169950877,-1.149762146,-0.557764738,2.432555795,2.030063492,0.317218045,1.042054964,1.39700271,-1.386031736,0.675649329,-0.20880225,0.041612328,-0.364792577,-1.38266225,0.032714205,-1.730044902,-0.612036536,1.165867087,0.78487822,-0.533384348,1.370192613,-0.6063992,-0.908673687,2.28488533,0.688305826,0.662396734,0.888896446,0.544373855,-0.726520722,-0.686946795,0.335909364,0.488495344,0.921520643,-0.1096335,1.847967085,-1.325153518,1.930135976,1.403290113
2011 Q1,0.326909536,0.306912103,-0.245136756,-0.816981274,-0.44969331,0.406504186,2.240693091,0.885441607,-1.440148888,-0.997730484,0.940431491,0.027680128,-1.029724393,-0.959194647,-1.191047033,1.755515363,-0.045794241,-0.015377015,-0.342404393,-0.602462175,-1.507610418,0.316825967,1.298970498,-0.343785295,0.360060771,1.14742632,0.82765957,-0.794862618,-0.321485918,0.149946776,1.691505953,1.244288295,-0.111723043,-1.886600045,-0.065276579,-0.848411765,0.915793288,-0.881015901,-0.676689268,0.071754006,-0.094366218
2011 Q2,-0.881015133,1.513924877,-1.065279023,-3.069206828,-1.723354479,0.214539154,-0.076168564,-1.652493326,-1.85910821,0.00644466,1.443519911,0.438789335,-0.82951378,0.445627277,-0.829764526,-2.284616435,0.306714231,0.238497577,0.931344099,0.738294282,-0.027383547,0.764850169,-0.831727093,-1.410857189,-1.798278799,-0.698158821,0.60690195,0.850187016,-0.850901481,0.438366984,0.624846405,0.87394506,0.380686839,-0.96345099,-0.105331348,-1.050484421,-1.217318809,1.471010786,0.667058353,0.025738588,-0.921139986
2011 Q3,-0.537424615,-0.037045537,0.901600501,0.624295655,-0.005014874,0.838349234,-0.656569721,1.828608337,0.578901917,-2.317783077,-0.585853653,-0.340377414,1.721194032,-0.040364526,-0.000572035,0.983725098,1.170460501,-2.055056378,0.59907499,-1.305810484,-0.103333009,-0.331690182,0.904045315,2.956398767,-1.584759039,0.497096348,1.265663642,-0.182023443,-0.637903927,1.764201777,-0.353521551,-0.390464678,0.08192365,-0.496045183,0.640100474,-1.153280395,-0.720615247,-0.402485998,0.742659002,0.669439953,1.434784336
2011 Q4,-0.306562736,0.367910635,1.268154292,0.06545271,0.834568791,-1.115651405,0.847657669,0.238571265,-0.463587625,-1.145754409,-0.018750841,0.538716059,0.25486799,-0.091577156,1.068478921,1.085213472,-0.839408406,-0.180969727,-0.392430681,0.145093791,-0.058708457,0.686470075,-1.041767905,0.296340774,2.950795686,-1.925068139,-0.143357085,-1.186373572,0.186665575,0.959463446,0.317448215,1.453343168,0.56706381,1.309548922,0.133299723,-0.966290068,0.359765153,0.160278214,0.207173568,0.84963708,-0.72097064
2012 Q1,0.118935983,-0.754492664,0.874321689,-0.668168392,0.338339544,-1.189131172,-0.020724088,0.360096895,1.082388344,0.439085474,0.667315611,-0.192954723,-0.045141906,-0.457597085,0.268702077,0.541413075,0.560366249,0.463423133,1.297806357,-0.23090957,1.712177027,0.248427654,-0.738683037,0.330431667,-0.057805762,-0.030582789,0.941293463,-0.598482234,-0.980355024,0.207020788,-0.655021915,0.132017481,0.790021877,-1.368903957,0.938048398,0.484731354,0.243339692,-1.430705197,-1.0672822,-0.757088143,-0.475010526
2012 Q2,0.08076917,1.295681154,0.530082931,-0.424634819,-0.600746567,1.376987152,0.414010958,1.027761496,-0.824861384,0.257110747,-0.709689994,-0.15200266,-0.622890434,-0.140098136,-0.194305972,-1.368116424,-1.163992558,0.430823699,0.133906939,-0.811671001,-0.52827854,0.462800628,1.313236893,0.833175284,-0.201892302,0.093310821,-1.009972444,0.417052722,0.433208094,-0.200063147,-0.481924797,0.052675595,0.590432151,0.419487688,1.438053868,-0.209167008,0.140549248,0.845546145,-0.157686237,0.791405289,0.560311735
2012 Q3,0.622596614,-0.649512093,1.605773542,-1.456515575,-0.159246711,0.945273587,-1.15093242,1.186234168,-0.923200879,-1.486823056,1.288706857,-0.503980053,-0.929357094,1.411416416,-1.304802348,-0.525960727,0.14749257,-0.638862707,-0.45446033,1.600681835,1.898107737,1.29522272,-0.67705087,-0.034313248,0.04244077,0.059366536,0.112528289,0.172153041,0.23237429,1.007139119,1.161884391,2.073810589,-1.551736851,0.579292556,-1.53013677,-0.941255383,1.547766227,-0.158886666,-0.51412469,-0.160757794,0.588575531
2012 Q4,0.749952146,-1.081977717,0.286758114,-0.842626186,-0.446643494,-0.716601795,1.515189466,-0.363054637,-1.295237859,0.22331306,0.702295817,1.299799168,-0.218588599,-0.355931412,0.932409775,-1.172971572,0.869899066,0.351531269,0.534739464,0.584337527,-0.904449691,0.204418308,-1.129361174,1.072630089,-0.582288434,1.2378179,0.289367769,-1.004583674,-1.032532359,-0.901071793,-0.514878164,0.41785424,-2.048832759,-0.989744388,-0.33829419,1.503826503,-0.258208951,-0.154595642,-1.655827026,-0.093554586,-1.090081008
2013 Q1,0.778008176,2.168953917,0.587482147,-1.101444216,0.647622076,-0.864605885,-0.319154002,0.137911012,1.247325779,0.105161381,0.598657745,0.066523465,0.618591573,-0.102751536,1.228180292,-1.433920077,-0.761386365,-1.112908187,-0.693290779,-0.979284844,0.494383406,-0.651001746,-0.036413003,-0.535065969,-0.756930552,0.100194888,-1.308250974,-1.089114292,-1.664018923,-0.70027988,-0.0759274,1.159909861,-0.836503931,1.582104413,-0.127179831,0.433656138,0.169408491,0.572464842,1.829893228,1.418651064,-0.977627778
2013 Q2,-0.419566819,0.429714338,-1.063327859,0.391182348,-0.074785939,-0.999360768,0.344402998,0.973681155,-0.943086766,1.602595196,0.237615774,-0.12819568,0.392322555,-2.592893985,0.775291463,0.264916774,-0.45675722,0.337154976,0.404933779,-1.06094765,0.093693999,-1.592292541,1.813806236,-0.103457699,-0.305241085,-1.404708003,-0.365750233,-0.097274571,0.275136498,-1.558889272,-0.368787577,0.746564652,0.327953651,0.150096962,0.671277898,-0.398021347,-0.800105131,-0.553788858,0.71331172,0.890694859,0.004502263
2013 Q3,-0.985396168,-0.178278921,0.923813151,0.714544076,-1.021254008,0.232298969,-0.154916555,-0.399993388,-2.658387132,-1.003428963,1.389283785,-0.071351748,0.138888105,-0.096762258,0.4031153,0.628149196,0.567997256,1.181980787,0.45870585,1.703775486,1.510627592,0.018814787,-1.213213632,-1.15953989,-0.996044093,0.182014309,-1.258196707,-0.010906274,1.22037557,0.620079798,-0.203399623,-0.05977961,-1.11216507,0.369879868,0.242988318,-1.4556867,0.204595766,0.236297566,-0.208656273,-0.818601009,-0.272065446
2013 Q4,-0.545854515,-1.291390314,1.241292143,1.495335815,-0.221428156,0.508897113,-1.547735978,-0.734109119,-0.061784784,-0.916700156,1.748294394,0.611357954,0.124471581,-1.765469554,-0.813155738,-0.226672153,-0.243316453,-0.958661835,-0.35982573,-0.178670209,-1.854959586,0.48282022,-0.237414817,-0.223484951,-0.792811795,-0.008800357,-0.113838595,-1.161303357,0.557974637,-1.19641498,1.276102268,-0.542850665,-0.767608226,-2.038021519,-0.837418088,1.807692736,0.6725515,-0.41438219,0.019058792,0.625417094,-0.28203254
2014 Q1,0.874876727,-0.516302383,-1.089865507,0.127573819,-0.139526917,-1.55751233,0.424911821,-0.160773994,1.315239208,-0.766228168,-0.141936954,-1.144273724,0.541940351,-0.060365238,0.011580168,-0.426024993,-0.869333534,0.332105476,-0.223230124,0.185918009,0.075559907,0.481256134,0.080554091,-0.188178446,-1.311192475,-0.088724413,1.512770114,0.573708174,-0.541003976,0.10117749,0.99455198,0.018713031,0.255671506,-0.711177233,1.103841926,0.749876024,-0.690177719,-0.616114341,-0.875480764,1.383398859,-1.464259458
2014 Q2,-1.290574306,-1.136987829,-1.81633658,-2.059307297,-1.577349515,-0.180910363,2.633002456,-0.873853487,0.462649217,0.571719781,-0.576854908,-0.378127878,-0.187443221,0.196719925,0.362153209,-1.787854116,1.123284394,2.231483978,-0.259203431,0.419704276,0.364720028,-0.498288314,0.853370434,0.669865016,1.457491502,0.186719115,3.006051553,0.071142711,-0.215496642,0.029323433,-0.08898641,0.124393681,0.064532738,-0.229494407,-1.048777185,0.169538438,-0.482387112,-0.283050518,-1.247297636,0.128314407,0.447885783
2014 Q3,-0.697543979,0.165488057,-0.336283278,-0.165726537,-0.67483784,-0.66071675,-1.28574408,0.220459098,-1.450177399,-0.033649331,0.819368786,-0.777355024,1.297096156,-0.529859328,-0.287251803,-0.086331468,0.33391877,0.300509605,0.937991937,-0.46721407,1.948441412,-0.308744944,-2.02725618,0.230228081,0.148820757,3.292694322,-0.502374712,0.936830792,0.422378709,-1.214615293,-0.363353497,-1.016375443,0.816154582,-2.642064831,-0.999590025,-0.684296639,-1.37862011,-0.116662296,-0.500927198,1.30492731,-1.170060617
2014 Q4,0.42733698,-0.486876609,-0.939968138,0.193671328,-0.130466525,1.636410786,-1.247316886,0.455548011,0.78748732,1.054878792,1.402895287,-0.340315375,-0.766242841,0.791060815,-0.568084152,-1.686437777,1.795106658,-0.517075787,1.385357903,-0.487560719,0.953825444,-0.412738397,1.254566021,0.981135785,2.565203882,0.485501392,-1.631962765,-1.982757641,0.719625075,0.330677368,-0.387987145,1.614367812,-1.762890544,-0.299236816,-0.281605326,-0.491333563,0.106210993,0.611043994,0.448229062,0.811050707,-0.050492531
2015 Q1,-1.031785519,0.582334958,0.844498557,-0.384941375,-1.355082944,0.630687517,0.317111212,0.009540022,0.856830298,1.801985774,-0.995239426,3.211847472,-0.16610125,1.776636496,-0.334089312,-0.228533556,-0.08109185,-1.727156971,0.443460018,-0.704759253,0.532491845,0.458841482,0.606908861,-1.116878573,-0.420529027,-0.408223656,0.915915065,0.019782674,-0.965954893,-0.003138666,-1.109276353,1.199396986,-0.916933363,-0.325097922,-0.655459687,1.040301245,-0.846841496,-0.020110061,1.048322828,1.384784189,0.287673443
2015 Q2,0.354245431,0.4986133,-0.243211445,-0.137260979,0.523465261,-1.265604111,0.480674209,3.003123295,-0.151272131,-0.724395248,0.038789749,-0.119818613,0.820848603,-1.007497187,-0.667792917,0.048303271,0.175037939,0.208315912,-1.919059625,0.976651079,1.891318058,0.427343852,-1.32859472,-0.146934324,-1.356272622,-0.366962882,0.191958269,1.382992462,-1.064811416,-0.270850372,2.76102634,0.600448997,1.311165602,0.976603097,-0.118660207,-0.444890032,-1.097869906,-0.426350335,-0.274024302,-0.106866966,1.088315262
2015 Q3,-2.98137201,-1.154596024,-0.034820274,0.265198613,-0.403311809,-0.84107768,1.030970085,0.403604277,0.164569844,-0.499079179,0.827053409,-3.126201478,0.27448201,0.810133077,0.758160988,-0.718127199,-1.38087086,-0.507659995,0.083877878,-0.885339163,0.612328216,-0.162613792,0.267746063,-1.41265222,-0.444241095,-1.262501616,1.503295666,0.611023905,-0.463391482,-0.261343832,1.870757505,0.676205177,-0.388810841,-1.040695612,-2.424537214,0.455240001,-0.419911713,2.008749478,0.638930723,-0.314665589,-0.053150691
2015 Q4,-0.108130863,-0.894236854,-0.272002334,1.174416158,-0.515211102,-1.505209108,-1.39726248,-0.051160282,-0.041239333,-0.235441365,-1.275676938,0.17745019,-0.19884866,0.869819567,0.415062341,-1.186789416,-1.266620664,1.586552208,0.061098674,-0.177094808,-0.585432005,-0.438534789,0.017596208,1.331462493,1.584075496,-0.323663761,2.341121656,-0.61355701,0.924923721,-0.22378146,0.891120878,0.145156039,0.244815304,0.377612663,2.029699029,0.632407655,0.358943215,0.449687574,-0.305845638,1.109408535,0.487280526
2016 Q1,-0.303850814,-1.457317217,-0.920523672,0.682665146,-0.35547292,0.39273891,-0.381076263,-1.706382138,-0.160255463,-1.616970624,0.6162633,2.406586589,0.315202414,1.260789582,0.331003284,-1.300221032,0.552773551,-0.764560164,-1.603076108,0.282604442,0.188425597,-1.105254611,-0.025625211,-1.46177025,2.306931175,0.101410805,-0.588780445,-0.048228929,0.760492696,0.71260616,-1.128883305,0.388762297,-0.217582845,1.492403242,-0.120388923,-0.400850739,-0.49988653,-0.909268095,-1.434845273,-1.246406232,0.490583254
2016 Q2,-0.458487745,-1.762442226,-1.284875677,0.186923453,1.66806235,1.485733541,-1.309282046,-0.40013759,-0.690261593,-0.285184224,0.561169799,-0.222448484,0.102590328,-1.363247046,-0.550503163,0.941857029,0.416712651,1.55880515,-0.462427989,-0.352054844,0.692372643,-1.34595918,-1.396778104,-1.252306932,1.192994936,-0.857846354,0.245980409,1.184893622,-1.667617137,0.321902382,0.142588442,0.887802655,1.384391609,-2.063530635,0.418131141,-1.678002304,2.865601646,-0.675514951,-1.213974645,-1.723543558,-0.011559041
2016 Q3,-1.283445857,0.660915171,-0.115704047,0.300710713,-0.96186739,0.678842097,0.410664789,0.769163083,-1.860349196,-0.260268315,-0.655481014,0.815129076,-1.104477356,-0.025844478,-0.684694739,0.743028844,0.092773526,-1.810832789,1.464235468,2.109736963,0.511302493,0.92147034,-0.796111627,0.155784288,1.626490533,1.683974664,-0.101777726,-0.027000267,-0.556097394,-0.33494198,0.43056447,-0.3148517,0.532333295,0.480863584,0.636670066,1.190873146,1.218377362,-0.087177085,0.133170626,0.053264173,-1.294479514
2016 Q4,-0.627095724,1.033208645,0.841158505,-1.118821126,0.910635368,2.463494044,1.305476417,-0.507849104,0.640165457,-2.094902684,-1.535900443,-2.132939569,-1.221418933,-0.051093734,-0.626953769,0.908537677,-1.770138829,0.127112361,0.202535781,0.219386732,-0.141952755,0.471258723,-1.121632017,0.234890105,0.266071342,0.122121309,-0.033958848,-0.411912337,0.239608,0.445039356,0.145613792,0.178376573,-0.879562725,0.082917846,0.222070929,-0.259860378,1.297092392,-1.650745675,0.611509702,-0.32531507,0.111703106
2017 Q1,0.747926941,0.457174595,0.100761782,1.438353628,-1.40018895,-1.954720392,-0.758856554,0.119426229,0.736410135,-0.665871503,-0.05211112,0.142014841,-1.200823808,-0.014128791,0.172281778,1.018502458,0.362555304,-0.219281094,0.685341186,1.010965781,0.07203897,-0.531771733,-0.260489147,-0.217430605,0.986092326,0.31997435,-0.039321899,1.514220949,-1.873412898,-0.856305875,0.739420097,0.921998387,-0.889093694,-0.546631521,0.560764982,0.817280635,-0.234655925,1.435589171,-0.546820077,0.124763844,-0.628275234
2017 Q2,-0.251249872,0.040559468,0.49668862,0.719264488,-0.512180762,0.278683232,2.327715451,1.732464133,-0.135505644,0.940702936,1.778506256,2.06515093,1.174988392,0.064465394,0.334523092,-0.275934718,-0.903869386,0.073793544,1.714520408,-0.004946452,-0.458080303,0.893931753,-1.560958921,1.199760707,-1.357111674,0.214775177,0.604150317,-0.482702867,0.426313066,0.358053945,2.095600702,-0.279342182,-1.621959093,-0.270298937,1.00258809,0.701175703,0.17225113,-0.177385063,0.779099502,0.863600074,-1.00490104
2017 Q3,0.632323449,-0.763819827,0.307922535,-0.328801409,0.394630078,0.87848938,-0.130665667,3.094979512,-1.41465771,0.333137324,1.151911556,-0.128360737,-0.694142807,0.114711555,-0.027439239,-1.729387499,2.33127704,1.654254375,-1.763229313,-1.941552438,-1.190738273,-0.004849354,0.422241902,0.03419766,1.521315196,-0.176605404,0.224399646,0.728262939,0.115932199,-1.41548749,0.316568311,0.878322237,-1.15610287,0.55726489,1.500416003,-0.851162936,-0.593949329,-1.193630151,0.681980741,-0.031334724,-0.028647088
2017 Q4,0.888899028,1.001874133,-0.142525182,0.255682352,0.76522501,0.163132093,-0.249863456,-1.500852955,-2.927333725,0.660739915,0.132747789,0.593723924,0.11254631,-1.643753684,1.534148674,2.128575081,-1.079615787,-0.287997958,-2.291471805,-0.82445175,0.406614497,0.614716869,-0.519314901,-0.732567945,0.46116531,-0.426803122,-1.184346232,-0.109713563,-1.166286079,1.332861991,-1.492824983,-0.23822984,-1.271141341,-1.069635328,0.697616435,0.392541034,1.243925824,-0.356723327,1.263094476,0.098229767,-0.578702967
2018 Q1,-1.295653565,0.818896155,0.464676581,1.206230321,-0.075514502,0.223394051,0.021967621,-0.226237591,0.800552643,0.258334164,0.013416791,-0.956635808,0.610780105,-0.328287701,-0.532641369,0.358033422,1.671416964,1.423073011,-0.566348461,-0.725820321,0.56347552,-0.435632086,-0.104552548,-2.321272833,-0.214094366,0.543405426,-0.537454102,-0.380275335,0.26547293,-0.14543174,0.390074755,-0.142926374,-0.014118047,-0.541292329,0.91534002,0.768111362,0.101634801,0.809442102,0.000455643,-0.22671735,1.281717326
2018 Q2,-0.073499403,1.069634568,0.792015224,0.33970758,0.633513164,-0.312689904,0.365682452,0.322765973,-0.133974027,0.302537053,-1.660661429,0.181273949,-0.315350326,-1.007366453,-0.748423884,-1.716682427,-0.157205445,0.861894976,-0.995608739,-1.158216952,1.317629527,-1.623300062,0.179895255,0.685858901,0.060296857,-0.603880212,1.048913761,-2.257167818,-0.058433773,-0.113886093,0.085555077,-0.768874426,-1.254132727,-1.490291015,0.12949539,0.092683159,-0.518818373,-0.784726025,-1.00429289,-0.070749563,-1.536997311
2018 Q3,-0.881152749,-0.904197571,0.704026848,1.199060285,1.837670854,1.326833582,-0.172813924,-0.125051844,-1.526191376,-1.810352169,0.397540079,1.749408843,1.723878244,-1.328198272,0.190831802,-0.855047915,0.143619842,-0.330829666,0.134710321,-0.598194249,-0.903615626,0.844850944,-0.598426144,-0.39716271,-0.197861971,-1.256541456,-0.438517497,-0.672553314,-0.563917285,0.046036992,-1.90700442,0.458839432,-0.496153449,0.532868224,0.275880578,1.066597429,-0.1897082,-1.072583951,0.936366127,1.108472072,-0.360968359
